origin_zone,dest_zone,motive,motive_name,trips,o_lon,o_lat,d_lon,d_lat
239,45,8,Residência,3563,-46.61092,-23.58672,-46.59028,-23.57042
45,45,4,Educação,3563,-46.59465,-23.56651,-46.5946,-23.56917
45,45,8,Residência,3563,-46.5946,-23.56917,-46.59465,-23.56651
74,45,8,Residência,3563,-46.65268,-23.56482,-46.60127,-23.56466
45,52,3,Trabalho Serviços,3563,-46.59678,-23.55743,-46.63004,-23.58694
45,301,2,Trabalho Comércio,3563,-46.60289,-23.56494,-46.70624,-23.62873
68,45,8,Residência,3563,-46.67389,-23.58637,-46.59632,-23.55791
45,43,4,Educação,3563,-46.60889,-23.55391,-46.6032,-23.54968
45,45,8,Residência,3563,-46.60663,-23.55918,-46.60889,-23.55391
45,45,8,Residência,3563,-46.59392,-23.58069,-46.6034,-23.56322
97,45,8,Residência,3563,-46.71428,-23.54277,-46.58945,-23.58031
45,319,1,Trabalho Indústria,3563,-46.58945,-23.58031,-46.69902,-23.60149
55,45,8,Residência,3563,-46.6408,-23.58981,-46.58945,-23.58031
8,45,8,Residência,3563,-46.64386,-23.52288,-46.59104,-23.56964
253,45,8,Residência,3563,-46.59185,-23.58206,-46.58945,-23.58031
45,14,2,Trabalho Comércio,3563,-46.58945,-23.58031,-46.61639,-23.53696
100,46,8,Residência,3563,-46.70444,-23.52326,-46.55738,-23.57076
46,46,2,Trabalho Comércio,3563,-46.57346,-23.5773,-46.57291,-23.57631
46,46,8,Residência,3563,-46.57257,-23.576,-46.57346,-23.5773
44,46,8,Residência,3563,-46.58337,-23.57379,-46.56149,-23.579
44,46,8,Residência,3563,-46.58337,-23.57379,-46.56149,-23.579
436,46,8,Residência,3563,-46.50346,-23.6272,-46.56285,-23.57425
46,254,4,Educação,3563,-46.56581,-23.56791,-46.58254,-23.58332
437,46,8,Residência,3563,-46.52281,-23.6473,-46.56111,-23.57896
46,46,8,Residência,3563,-46.57036,-23.57579,-46.5692,-23.57556
46,46,8,Residência,3563,-46.57036,-23.57579,-46.5692,-23.57556
46,46,4,Educação,3563,-46.57555,-23.57728,-46.57135,-23.57499
46,48,2,Trabalho Comércio,3563,-46.56819,-23.56596,-46.57582,-23.56031
48,46,8,Residência,3563,-46.57582,-23.56031,-46.56819,-23.56596
1,46,8,Residência,3563,-46.63189,-23.55131,-46.56482,-23.57558
46,46,8,Residência,3563,-46.56862,-23.57031,-46.56624,-23.56698
46,43,4,Educação,3563,-46.56173,-23.56391,-46.59431,-23.54789
43,46,8,Residência,3563,-46.59431,-23.54789,-46.56173,-23.56391
46,46,5,Compras,3563,-46.56886,-23.57743,-46.55842,-23.57675
61,46,8,Residência,3563,-46.63689,-23.60159,-46.56331,-23.57688
43,46,8,Residência,3563,-46.59539,-23.55024,-46.55994,-23.56888
46,46,7,Lazer,3563,-46.56331,-23.57688,-46.56423,-23.57518
3,47,8,Residência,3563,-46.63606,-23.55097,-46.57922,-23.56737
47,164,3,Trabalho Serviços,3563,-46.58747,-23.56118,-46.59774,-23.51505
47,254,2,Trabalho Comércio,3563,-46.57219,-23.57024,-46.56384,-23.58148
264,47,8,Residência,3563,-46.47716,-23.60975,-46.58405,-23.56686
454,47,8,Residência,3563,-46.57389,-23.65809,-46.58414,-23.56733
167,47,8,Residência,3563,-46.57629,-23.54202,-46.58705,-23.56723
44,44,11,Refeição,3563,-46.58975,-23.56454,-46.59204,-23.56224
44,44,3,Trabalho Serviços,3563,-46.59204,-23.56224,-46.58975,-23.56454
47,47,8,Residência,3563,-46.57766,-23.57177,-46.58015,-23.57349
47,47,8,Residência,3563,-46.57766,-23.57177,-46.58015,-23.57349
47,57,3,Trabalho Serviços,3563,-46.58872,-23.56521,-46.6461,-23.57008
57,47,8,Residência,3563,-46.6461,-23.57008,-46.58872,-23.56521
47,47,8,Residência,3563,-46.58743,-23.56343,-46.58748,-23.56564
43,47,8,Residência,3563,-46.59568,-23.55037,-46.57927,-23.56635
43,48,8,Residência,3563,-46.60973,-23.55377,-46.57969,-23.55258
48,48,8,Residência,3563,-46.56962,-23.56405,-46.5726,-23.56461
44,48,8,Residência,3563,-46.59628,-23.56171,-46.5829,-23.55979
48,31,3,Trabalho Serviços,3563,-46.58151,-23.55453,-46.6519,-23.54865
48,168,3,Trabalho Serviços,3563,-46.57232,-23.56145,-46.57424,-23.53438
48,48,4,Educação,3563,-46.57232,-23.56145,-46.57224,-23.55858
111,48,8,Residência,3563,-46.73015,-23.50061,-46.57066,-23.55572
48,210,7,Lazer,3563,-46.56956,-23.55977,-46.55061,-23.5622
167,48,8,Residência,3563,-46.57629,-23.54202,-46.57144,-23.5533
239,48,8,Residência,3563,-46.60924,-23.58953,-46.57144,-23.5533
49,49,8,Residência,3563,-46.63582,-23.57981,-46.63135,-23.58137
49,7,7,Lazer,3563,-46.6362,-23.58157,-46.63938,-23.52634
49,77,3,Trabalho Serviços,3563,-46.63612,-23.5781,-46.67018,-23.55662
49,49,8,Residência,3563,-46.63208,-23.58111,-46.63053,-23.57923
19,50,8,Residência,3563,-46.6239,-23.57684,-46.62756,-23.58394
50,50,5,Compras,3563,-46.62325,-23.57954,-46.62096,-23.58843
50,50,8,Residência,3563,-46.62129,-23.5795,-46.62023,-23.58506
56,50,8,Residência,3563,-46.64182,-23.58255,-46.62101,-23.58113
4,50,8,Residência,3563,-46.64472,-23.54767,-46.62237,-23.57952
50,50,8,Residência,3563,-46.62644,-23.58198,-46.62137,-23.57853
56,50,8,Residência,3563,-46.64339,-23.58619,-46.61951,-23.58388
251,51,8,Residência,3563,-46.62455,-23.60173,-46.62613,-23.58674
19,51,8,Residência,3563,-46.62229,-23.57609,-46.62175,-23.58899
51,61,10,Assuntos Pessoais,3563,-46.62746,-23.58856,-46.64774,-23.60659
51,100,2,Trabalho Comércio,3563,-46.62748,-23.59287,-46.70477,-23.52151
51,50,4,Educação,3563,-46.62232,-23.58906,-46.62099,-23.58799
100,51,8,Residência,3563,-46.70789,-23.52463,-46.62849,-23.59175
53,51,8,Residência,3563,-46.62517,-23.59773,-46.62659,-23.58731
53,51,8,Residência,3563,-46.6347,-23.59748,-46.62432,-23.58676
51,51,8,Residência,3563,-46.62152,-23.5928,-46.62849,-23.59175
51,51,4,Educação,3563,-46.6258,-23.59003,-46.62699,-23.58582
20,51,8,Residência,3563,-46.62606,-23.57293,-46.62909,-23.59192
51,466,3,Trabalho Serviços,3563,-46.62482,-23.59151,-46.60436,-23.70281
52,65,3,Trabalho Serviços,3563,-46.63169,-23.58671,-46.66888,-23.59547
52,55,3,Trabalho Serviços,3563,-46.63488,-23.58406,-46.63847,-23.59252
53,52,8,Residência,3563,-46.63656,-23.59601,-46.63275,-23.5883
24,52,8,Residência,3563,-46.63522,-23.55765,-46.63402,-23.58413
52,49,4,Educação,3563,-46.63302,-23.58656,-46.62862,-23.58135
52,82,3,Trabalho Serviços,3563,-46.63169,-23.58671,-46.6914,-23.57041
52,54,5,Compras,3563,-46.63176,-23.58662,-46.63675,-23.59577
52,32,3,Trabalho Serviços,3563,-46.63168,-23.58782,-46.65893,-23.55914
6,52,8,Residência,3563,-46.64363,-23.53832,-46.63216,-23.58983
53,53,3,Trabalho Serviços,3563,-46.63307,-23.59509,-46.63664,-23.59408
301,53,8,Residência,3563,-46.69875,-23.62318,-46.62441,-23.59757
53,40,3,Trabalho Serviços,3563,-46.62418,-23.59874,-46.58316,-23.54382
54,62,7,Lazer,3563,-46.64082,-23.59922,-46.65739,-23.58184
54,53,3,Trabalho Serviços,3563,-46.64221,-23.5959,-46.63665,-23.59446
18,54,8,Residência,3563,-46.61894,-23.56052,-46.6415,-23.5994
59,54,8,Residência,3563,-46.64248,-23.62591,-46.64791,-23.59609
54,59,2,Trabalho Comércio,3563,-46.64346,-23.5958,-46.63399,-23.62531
5,54,8,Residência,3563,-46.64125,-23.54581,-46.64166,-23.59468
58,55,8,Residência,3563,-46.63656,-23.59995,-46.64695,-23.5908
22,55,8,Residência,3563,-46.63657,-23.56902,-46.6459,-23.5888
57,55,8,Residência,3563,-46.64772,-23.57021,-46.64011,-23.58569
301,55,8,Residência,3563,-46.70693,-23.63061,-46.64369,-23.58806
55,56,4,Educação,3563,-46.64369,-23.58806,-46.64427,-23.58469
56,55,8,Residência,3563,-46.6445,-23.58705,-46.64419,-23.58823
55,55,8,Residência,3563,-46.63858,-23.59284,-46.63786,-23.59141
55,55,4,Educação,3563,-46.63786,-23.59141,-46.63549,-23.58971
56,56,8,Residência,3563,-46.64427,-23.58469,-46.64293,-23.58531
272,56,8,Residência,3563,-46.66183,-23.63548,-46.64236,-23.58529
56,282,7,Lazer,3563,-46.64321,-23.57714,-46.67657,-23.67628
56,282,7,Lazer,3563,-46.64321,-23.57714,-46.67658,-23.6762
56,56,8,Residência,3563,-46.64327,-23.57774,-46.64229,-23.58484
56,55,4,Educação,3563,-46.64229,-23.58484,-46.6408,-23.58981
57,56,8,Residência,3563,-46.64455,-23.57126,-46.64793,-23.58264
56,55,10,Assuntos Pessoais,3563,-46.6437,-23.57897,-46.64686,-23.58823
55,56,8,Residência,3563,-46.64686,-23.58823,-46.6437,-23.57897
57,76,1,Trabalho Indústria,3563,-46.64621,-23.57239,-46.66227,-23.57943
70,57,8,Residência,3563,-46.67938,-23.60097,-46.6502,-23.5701
57,57,8,Residência,3563,-46.64488,-23.57353,-46.64724,-23.56917
105,57,8,Residência,3563,-46.73263,-23.53339,-46.64772,-23.57039
27,57,8,Residência,3563,-46.64585,-23.56189,-46.65051,-23.57717
58,53,7,Lazer,3563,-46.62818,-23.60803,-46.63663,-23.59316
254,58,8,Residência,3563,-46.56287,-23.59327,-46.63594,-23.60631
58,61,4,Educação,3563,-46.62953,-23.60837,-46.64732,-23.60242
58,51,4,Educação,3563,-46.62892,-23.6017,-46.62717,-23.58729
58,59,4,Educação,3563,-46.63429,-23.60693,-46.62734,-23.61595
32,58,8,Residência,3563,-46.66164,-23.55479,-46.6299,-23.60602
58,56,7,Lazer,3563,-46.63483,-23.60035,-46.64407,-23.58214
45,58,8,Residência,3563,-46.60041,-23.55554,-46.62964,-23.60759
254,58,8,Residência,3563,-46.56284,-23.59329,-46.6305,-23.61137
58,90,3,Trabalho Serviços,3563,-46.63506,-23.60125,-46.68343,-23.5253
61,58,8,Residência,3563,-46.63841,-23.60984,-46.6302,-23.61082
28,58,8,Residência,3563,-46.65203,-23.56493,-46.63245,-23.60804
1,58,8,Residência,3563,-46.63095,-23.54952,-46.63611,-23.60711
58,31,4,Educação,3563,-46.62892,-23.6017,-46.6517,-23.54831
428,58,8,Residência,3563,-46.57038,-23.60695,-46.6299,-23.60602
27,58,8,Residência,3563,-46.64604,-23.56974,-46.63612,-23.60639
58,58,8,Residência,3563,-46.63027,-23.60575,-46.63044,-23.60564
6,58,8,Residência,3563,-46.63653,-23.54079,-46.62921,-23.60589
58,58,8,Residência,3563,-46.63639,-23.60486,-46.62921,-23.60589
301,59,8,Residência,3563,-46.70721,-23.62506,-46.63626,-23.62867
59,73,3,Trabalho Serviços,3563,-46.63626,-23.62867,-46.69417,-23.6082
73,59,8,Residência,3563,-46.69417,-23.6082,-46.63626,-23.62867
52,59,8,Residência,3563,-46.63338,-23.58327,-46.63782,-23.62009
59,52,10,Assuntos Pessoais,3563,-46.63782,-23.62009,-46.63338,-23.58327
59,59,6,Saúde,3563,-46.63782,-23.62009,-46.6386,-23.62163
340,59,8,Residência,3563,-46.72845,-23.56205,-46.63591,-23.62089
57,59,8,Residência,3563,-46.6461,-23.57008,-46.63214,-23.62774
55,59,8,Residência,3563,-46.63461,-23.58827,-46.64053,-23.62
474,474,2,Trabalho Comércio,3563,-46.85738,-23.67813,-46.85084,-23.67683
474,59,8,Residência,3563,-46.85084,-23.67683,-46.63526,-23.62876
59,66,5,Compras,3563,-46.63526,-23.62876,-46.66671,-23.61028
59,116,3,Trabalho Serviços,3563,-46.63888,-23.62155,-46.72044,-23.43217
59,54,3,Trabalho Serviços,3563,-46.64284,-23.61711,-46.63872,-23.59364
59,53,3,Trabalho Serviços,3563,-46.63544,-23.62877,-46.63245,-23.59694
59,63,3,Trabalho Serviços,3563,-46.63572,-23.62881,-46.65131,-23.59624
59,53,4,Educação,3563,-46.64067,-23.61354,-46.63662,-23.59882
467,53,4,Educação,3563,-46.61766,-23.72697,-46.63662,-23.59882
53,59,8,Residência,3563,-46.63662,-23.59882,-46.64067,-23.61354
59,53,4,Educação,3563,-46.64067,-23.61354,-46.63662,-23.59882
457,456,11,Refeição,3563,-46.53497,-23.70835,-46.54532,-23.70262
457,59,8,Residência,3563,-46.53497,-23.70835,-46.64067,-23.61354
61,59,8,Residência,3563,-46.63936,-23.60073,-46.63283,-23.61715
59,59,3,Trabalho Serviços,3563,-46.63283,-23.61715,-46.63139,-23.61993
59,358,10,Assuntos Pessoais,3563,-46.63196,-23.6246,-46.68759,-23.26291
358,479,10,Assuntos Pessoais,3563,-46.68759,-23.26291,-46.89917,-23.79361
479,59,8,Residência,3563,-46.89917,-23.79361,-46.63196,-23.6246
59,59,4,Educação,3563,-46.63196,-23.6246,-46.62978,-23.6205
59,59,8,Residência,3563,-46.62978,-23.6205,-46.63196,-23.6246
237,59,8,Residência,3563,-46.60662,-23.59412,-46.64227,-23.61554
59,59,7,Lazer,3563,-46.63802,-23.6254,-46.63304,-23.62636
23,59,8,Residência,3563,-46.63995,-23.57278,-46.63802,-23.6254
249,59,8,Residência,3563,-46.61223,-23.6277,-46.63802,-23.6254
100,60,8,Residência,3563,-46.70728,-23.52322,-46.64958,-23.62004
60,43,4,Educação,3563,-46.65691,-23.61489,-46.61116,-23.55145
60,7,2,Trabalho Comércio,3563,-46.65109,-23.62432,-46.64134,-23.52995
60,60,8,Residência,3563,-46.64515,-23.62894,-46.64588,-23.6165
269,60,8,Residência,3563,-46.6677,-23.62863,-46.6474,-23.60977
79,60,8,Residência,3563,-46.66322,-23.55595,-46.6474,-23.60977
161,60,8,Residência,3563,-46.56628,-23.51718,-46.64425,-23.61725
135,60,8,Residência,3563,-46.62992,-23.4846,-46.6458,-23.6152
60,60,8,Residência,3563,-46.64515,-23.62894,-46.65104,-23.62021
82,60,8,Residência,3563,-46.69338,-23.5629,-46.64849,-23.62321
60,59,4,Educação,3563,-46.64849,-23.62321,-46.63921,-23.61909
61,274,10,Assuntos Pessoais,3563,-46.64039,-23.60031,-46.64043,-23.64836
274,61,8,Residência,3563,-46.64043,-23.64836,-46.64039,-23.60031
61,304,3,Trabalho Serviços,3563,-46.64543,-23.6015,-46.71448,-23.65441
61,59,5,Compras,3563,-46.64603,-23.6059,-46.63224,-23.61691
61,55,3,Trabalho Serviços,3563,-46.64267,-23.61308,-46.64907,-23.59164
56,61,8,Residência,3563,-46.64038,-23.57961,-46.64267,-23.60252
61,99,1,Trabalho Indústria,3563,-46.64354,-23.60278,-46.71068,-23.50958
61,77,4,Educação,3563,-46.64089,-23.61136,-46.67162,-23.55395
61,58,4,Educação,3563,-46.64461,-23.60429,-46.63434,-23.6071
64,72,1,Trabalho Indústria,3563,-46.6559,-23.60628,-46.69682,-23.61556
64,64,8,Residência,3563,-46.6549,-23.60467,-46.6559,-23.60628
69,64,8,Residência,3563,-46.67262,-23.58698,-46.66251,-23.60892
64,64,8,Residência,3563,-46.65733,-23.60918,-46.65345,-23.60446
64,65,4,Educação,3563,-46.65733,-23.60918,-46.66909,-23.59819
64,66,7,Lazer,3563,-46.65326,-23.60689,-46.66457,-23.61107
464,64,8,Residência,3563,-46.61494,-23.66733,-46.65722,-23.60617
64,61,4,Educação,3563,-46.65722,-23.60617,-46.64493,-23.61031
66,64,8,Residência,3563,-46.66671,-23.61028,-46.65985,-23.60505
64,200,3,Trabalho Serviços,3563,-46.661,-23.60671,-46.39372,-23.48988
64,65,4,Educação,3563,-46.66188,-23.60133,-46.66368,-23.6011
65,64,8,Residência,3563,-46.66368,-23.6011,-46.66188,-23.60133
329,64,8,Residência,3563,-46.74118,-23.61163,-46.65639,-23.60682
64,317,3,Trabalho Serviços,3563,-46.65985,-23.60505,-46.70594,-23.58213
305,64,8,Residência,3563,-46.74692,-23.658,-46.6628,-23.61052
51,64,8,Residência,3563,-46.63008,-23.59285,-46.66744,-23.6057
51,64,8,Residência,3563,-46.63008,-23.59285,-46.66744,-23.6057
64,70,1,Trabalho Indústria,3563,-46.65801,-23.60884,-46.68486,-23.59848
64,64,8,Residência,3563,-46.6585,-23.60196,-46.65833,-23.61214
59,28,3,Trabalho Serviços,3563,-46.63979,-23.62177,-46.65278,-23.56431
64,64,8,Residência,3563,-46.6643,-23.60844,-46.66115,-23.60376
64,167,3,Trabalho Serviços,3563,-46.66115,-23.60376,-46.57674,-23.55059
57,64,8,Residência,3563,-46.64903,-23.56783,-46.65664,-23.60404
73,65,8,Residência,3563,-46.69092,-23.59089,-46.67015,-23.60439
65,281,4,Educação,3563,-46.67015,-23.60439,-46.68218,-23.66301
65,83,10,Assuntos Pessoais,3563,-46.66818,-23.6058,-46.68823,-23.55317
65,68,6,Saúde,3563,-46.67007,-23.60357,-46.67982,-23.58564
60,65,8,Residência,3563,-46.64699,-23.62125,-46.66626,-23.60189
65,65,4,Educação,3563,-46.67015,-23.60439,-46.66904,-23.59899
65,301,3,Trabalho Serviços,3563,-46.67006,-23.59651,-46.70721,-23.62506
65,5,3,Trabalho Serviços,3563,-46.67247,-23.60305,-46.63887,-23.54611
65,65,8,Residência,3563,-46.67279,-23.59556,-46.66905,-23.5955
65,68,3,Trabalho Serviços,3563,-46.66953,-23.60089,-46.67368,-23.57962
319,65,8,Residência,3563,-46.70388,-23.61336,-46.67283,-23.60097
66,78,3,Trabalho Serviços,3563,-46.664,-23.61207,-46.66508,-23.56262
74,66,8,Residência,3563,-46.6504,-23.56672,-46.66865,-23.61219
35,66,8,Residência,3563,-46.65364,-23.53481,-46.67384,-23.60512
66,64,5,Compras,3563,-46.66573,-23.60909,-46.65921,-23.60012
66,64,10,Assuntos Pessoais,3563,-46.66337,-23.61271,-46.65396,-23.60839
66,93,4,Educação,3563,-46.67336,-23.60255,-46.66465,-23.53164
66,73,3,Trabalho Serviços,3563,-46.67311,-23.60563,-46.68858,-23.59733
66,66,8,Residência,3563,-46.67519,-23.60504,-46.67098,-23.61061
65,67,8,Residência,3563,-46.66444,-23.59608,-46.67065,-23.58983
67,198,3,Trabalho Serviços,3563,-46.67025,-23.58911,-46.441,-23.49248
67,113,1,Trabalho Indústria,3563,-46.66609,-23.59407,-46.75481,-23.49962
67,340,4,Educação,3563,-46.66771,-23.58973,-46.72975,-23.55983
68,56,4,Educação,3563,-46.68134,-23.58205,-46.64165,-23.57854
68,68,10,Assuntos Pessoais,3563,-46.68572,-23.58676,-46.67319,-23.58325
68,69,3,Trabalho Serviços,3563,-46.68339,-23.58991,-46.67695,-23.58949
68,59,3,Trabalho Serviços,3563,-46.67993,-23.58858,-46.64192,-23.62677
79,68,8,Residência,3563,-46.66349,-23.56132,-46.68538,-23.58785
68,68,8,Residência,3563,-46.67761,-23.58536,-46.68538,-23.58785
68,70,4,Educação,3563,-46.68571,-23.58682,-46.67785,-23.60174
68,68,8,Residência,3563,-46.68512,-23.587,-46.68572,-23.5883
68,68,4,Educação,3563,-46.68572,-23.5883,-46.68512,-23.587
68,62,4,Educação,3563,-46.6799,-23.58219,-46.64828,-23.58777
57,68,8,Residência,3563,-46.6428,-23.57334,-46.68104,-23.5837
64,68,8,Residência,3563,-46.66211,-23.60369,-46.67973,-23.58893
69,69,8,Residência,3563,-46.67481,-23.58898,-46.6765,-23.59408
68,68,3,Trabalho Serviços,3563,-46.68025,-23.58614,-46.68078,-23.58606
65,69,8,Residência,3563,-46.66696,-23.59795,-46.67578,-23.59407
64,96,6,Saúde,3563,-46.65154,-23.60198,-46.70526,-23.5521
70,96,6,Saúde,3563,-46.67658,-23.59688,-46.70526,-23.5521
69,4,3,Trabalho Serviços,3563,-46.67502,-23.59588,-46.64663,-23.54847
69,68,3,Trabalho Serviços,3563,-46.67601,-23.59507,-46.68163,-23.59035
456,69,8,Residência,3563,-46.54604,-23.69836,-46.67601,-23.59507
69,69,8,Residência,3563,-46.67432,-23.59195,-46.67679,-23.59499
73,69,8,Residência,3563,-46.69358,-23.60661,-46.67679,-23.59499
70,29,3,Trabalho Serviços,3563,-46.67855,-23.60586,-46.65591,-23.56163
66,70,8,Residência,3563,-46.67334,-23.60663,-46.67862,-23.6025
70,66,4,Educação,3563,-46.67862,-23.6025,-46.67334,-23.60663
70,66,4,Educação,3563,-46.67862,-23.6025,-46.67334,-23.60663
70,66,7,Lazer,3563,-46.6846,-23.59895,-46.66862,-23.6105
70,301,3,Trabalho Serviços,3563,-46.67654,-23.5969,-46.68793,-23.62679
70,452,3,Trabalho Serviços,3563,-46.68125,-23.59798,-46.5757,-23.68241
70,502,3,Trabalho Serviços,3563,-46.68385,-23.59878,-46.78099,-23.53648
70,70,4,Educação,3563,-46.68406,-23.59868,-46.67638,-23.59991
71,71,8,Residência,3563,-46.68112,-23.61414,-46.68968,-23.61067
73,71,8,Residência,3563,-46.68887,-23.59157,-46.68968,-23.61067
71,69,4,Educação,3563,-46.68337,-23.61098,-46.67526,-23.5889
468,71,8,Residência,3563,-46.75571,-23.60879,-46.67871,-23.61185
71,64,7,Lazer,3563,-46.68146,-23.61317,-46.65916,-23.59986
71,71,8,Residência,3563,-46.67834,-23.60849,-46.68536,-23.60135
71,54,6,Saúde,3563,-46.68265,-23.60564,-46.64059,-23.59841
71,28,4,Educação,3563,-46.68265,-23.60564,-46.65136,-23.56549
28,71,8,Residência,3563,-46.65136,-23.56549,-46.68265,-23.60564
71,23,3,Trabalho Serviços,3563,-46.681,-23.61209,-46.6397,-23.57141
340,71,8,Residência,3563,-46.72194,-23.56285,-46.68151,-23.60493
71,15,5,Compras,3563,-46.68331,-23.61367,-46.61328,-23.54408
64,71,8,Residência,3563,-46.65479,-23.60836,-46.68175,-23.61478
68,71,8,Residência,3563,-46.67904,-23.58569,-46.68602,-23.61147
71,71,8,Residência,3563,-46.68719,-23.60618,-46.68245,-23.61045
71,71,3,Trabalho Serviços,3563,-46.68245,-23.61045,-46.68719,-23.60618
304,72,8,Residência,3563,-46.71021,-23.65235,-46.6948,-23.62028
301,72,8,Residência,3563,-46.69144,-23.63176,-46.69155,-23.61536
72,57,6,Saúde,3563,-46.68901,-23.61836,-46.64382,-23.57277
2,72,8,Residência,3563,-46.6324,-23.54475,-46.68978,-23.62246
72,303,5,Compras,3563,-46.69602,-23.61845,-46.7075,-23.6541
54,72,8,Residência,3563,-46.64269,-23.59587,-46.69443,-23.62132
73,72,8,Residência,3563,-46.68526,-23.59457,-46.6948,-23.62028
70,73,8,Residência,3563,-46.67635,-23.59707,-46.68813,-23.5946
73,73,8,Residência,3563,-46.6913,-23.6024,-46.69117,-23.60256
68,73,8,Residência,3563,-46.67254,-23.58138,-46.68537,-23.5929
73,62,4,Educação,3563,-46.69224,-23.60661,-46.65063,-23.58567
73,50,6,Saúde,3563,-46.69335,-23.61033,-46.61522,-23.58283
73,50,6,Saúde,3563,-46.69335,-23.61033,-46.61522,-23.58283
88,68,1,Trabalho Indústria,3563,-46.67455,-23.53456,-46.67475,-23.58291
73,343,3,Trabalho Serviços,3563,-46.68557,-23.59319,-46.73251,-23.58639
74,68,4,Educação,3563,-46.65353,-23.56636,-46.67243,-23.5815
79,74,8,Residência,3563,-46.65856,-23.56299,-46.6507,-23.56776
68,74,8,Residência,3563,-46.67295,-23.57726,-46.65817,-23.56606
74,56,3,Trabalho Serviços,3563,-46.65201,-23.56988,-46.64264,-23.58661
74,57,6,Saúde,3563,-46.6562,-23.56801,-46.65156,-23.57029
56,74,8,Residência,3563,-46.64165,-23.57854,-46.65338,-23.56999
31,74,8,Residência,3563,-46.65004,-23.55132,-46.65855,-23.5659
75,75,6,Saúde,3563,-46.65657,-23.56918,-46.66006,-23.56836
75,76,3,Trabalho Serviços,3563,-46.66128,-23.56813,-46.66007,-23.57435
